ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
13;Barría Angulo Héctor;DC;A;;19:31;113;370
14;Becker Alvear Miguel Ángel;RN;A;;19:31;113;370
15;Bello Campos María Francisca;PCS;A;;19:31;113;370
16;Beltrán Silva Juan Carlos;RN;A;;19:31;113;370
17;Benavente Vergara Gustavo;UDI;A;;19:31;113;370
18;Berger Fett Bernardo;IND;A;;19:31;113;370
19;Bernales Maldonado Alejandro;LIBERAL;A;;19:31;113;370
20;Bianchi Chelech Carlos;IND;A;;19:34;113;370
21;Bobadilla Muñoz Sergio;UDI;A;;19:31;113;370
22;Bórquez Montecinos Fernando;UDI;A;;19:31;113;370
23;Bravo Castro Ana María;PS;A;;19:33;113;370
24;Bravo Salinas Marta;UDI;A;;20:02;113;370
25;Brito Hasbún Jorge;PRD;I;LM;-;113;370
26;Bugueño Sotelo Félix;FRVS;A;;19:31;113;370
27;Bulnes Núñez Mercedes;IND;A;;19:31;113;370
28;Calisto Águila Miguel Ángel;IND;A;;-;113;370
29;Camaño Cárdenas Felipe;IND;A;;19:32;113;370
30;Cariola Oliva Karol;PC;A;;19:31;113;370
31;Carter Fernández Álvaro;UDI;A;;19:32;113;370
32;Castillo Rojas Nathalie;PC;A;;19:31;113;370
33;Castro Bascuñán José Miguel;RN;I;SPCA;-;113;370
34;Celis Montt Andrés;RN;A;;19:31;113;370
35;Cicardini Milla Daniella;PS;A;;19:54;113;370
36;Cid Versalovic Sofía;RN;I;IG;-;113;370
37;Cifuentes Lillo Ricardo;DC;A;;19:31;113;370
38;Coloma Álamos Juan Antonio;UDI;A;;19:31;113;370
39;Concha Smith Sara;PCC;A;;19:31;113;370
40;Cordero Velásquez María Luisa;IND;A;;19:31;113;370
41;Cornejo Lagos Eduardo;UDI;A;;19:56;113;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;19:38;113;370
43;De La Carrera Correa Gonzalo;IND;A;;19:31;113;370
44;De Rementería Venegas Tomás;IND;A;;19:54;113;370
45;Del Real Mihovilovic Catalina;RN;A;;19:47;113;370
46;Delgado Riquelme Viviana;PEV;A;;19:49;113;370
47;Donoso Castro Felipe;UDI;A;;19:31;113;370
48;Durán Espinoza Jorge;RN;I;;-;113;370
49;Durán Salinas Eduardo;RN;A;;19:36;113;370
50;Flores Oporto Camila;RN;I;LM;-;113;370
51;Fries Monleón Lorena;IND;A;;19:32;113;370
52;Fuenzalida Cobo Juan;UDI;A;;19:31;113;370
53;Gazmuri Vieira Ana María;IND;A;;19:51;113;370
54;Giordano Salazar Andrés;IND;I;;-;113;370
55;González Gatica Félix;PEV;A;;19:31;113;370
56;González Olea Marta;IND;I;;-;113;370
57;González Villarroel Mauro;RN;A;;19:31;113;370
58;Guzmán Zepeda Jorge;EVOP;A;;19:32;113;370
59;Hertz Cádiz Carmen;PC;A;;19:31;113;370
60;Hirsch Goldschmidt Tomás;IND;A;;19:31;113;370
61;Ibáñez Cotroneo Diego;PCS;A;;19:34;113;370
62;Ilabaca Cerda Marcos;PS;A;;19:31;113;370
63;Irarrázaval Rossel Juan Manuel;PREP;I;PP;-;113;370
64;Jiles Moreno Pamela;PH;A;;19:31;113;370
65;Jouannet Valderrama Andrés;IND;A;;19:40;113;370
66;Jürgensen Rundshagen Harry;IND;A;;19:31;113;370
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;19:31;113;370
68;Labbé Martínez Cristian;UDI;A;;19:31;113;370
69;Labra Besserer Paula;IND;A;;20:07;113;370
70;Lagomarsino Guzmán Tomás;IND;A;;19:31;113;370
71;Lavín León Joaquín;UDI;A;;19:31;113;370
72;Leal Bizama Henry;UDI;A;;19:31;113;370
73;Lee Flores Enrique;PRI;A;;19:32;113;370
74;Leiva Carvajal Raúl;PS;A;;19:33;113;370
75;Lilayu Vivanco Daniel;UDI;A;;19:31;113;370
76;Longton Herrera Andrés;RN;A;;19:31;113;370
77;Malla Valenzuela Luis;LIBERAL;A;;19:41;113;370
78;Manouchehri Lobos Daniel;PS;A;;19:48;113;370
79;Martínez Ramírez Cristóbal;UDI;A;;19:35;113;370
80;Marzán Pinto Carolina;PPD;A;;19:32;113;370
81;Matheson Villán Christian;IND;A;;19:34;113;370
82;Medina Vásquez Karen;PDG;A;;20:03;113;370
83;Mellado Pino Cosme;PRSD;A;;20:20;113;370
84;Mellado Suazo Miguel;RN;A;;19:31;113;370
85;Melo Contreras Daniel;PS;A;;19:31;113;370
86;Meza Pereira José Carlos;PREP;A;;19:37;113;370
87;Mirosevic Verdugo Vlado;LIBERAL;A;;19:31;113;370
88;Mix Jiménez Claudia;COMUNES;A;;19:34;113;370
89;Molina Milman Helia;PPD;A;;19:37;113;370
90;Morales Alvarado Javiera;CS;A;;19:31;113;370
91;Morales Maldonado Carla;RN;A;;19:32;113;370
92;Moreira Barros Cristhian;UDI;A;;19:55;113;370
93;Moreno Bascur Benjamín;PREP;A;;19:31;113;370
94;Mulet Martínez Jaime;FRVS;A;;19:39;113;370
95;Muñoz González Francesca;IND;A;;19:32;113;370
96;Musante Müller Camila;IND;I;;-;113;370
97;Naranjo Ortiz Jaime;PS;I;;-;113;370
98;Naveillan Arriagada Gloria;PDG;I;;-;113;370
99;Nuyado Ancapichún Emilia;PS;I;LM;-;113;370
100;Ñanco Vásquez Ericka;PRD;A;;19:31;113;370
101;Ojeda Rebolledo Mauricio;IND;A;;19:31;113;370
102;Olivera De La Fuente Erika;IND;I;;-;113;370
103;Orsini Pascal Maite;PRD;A;;19:43;113;370
104;Ossandón Irarrázabal Ximena;RN;A;;19:31;113;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;19:42;113;370
106;Palma Pérez Hernán;IND;I;IG;-;113;370
107;Pérez Cartes Marlene;IND;A;;19:31;113;370
108;Pérez Olea Joanna;IND;A;;20:52;113;370
109;Pérez Salinas Catalina;PRD;A;;19:31;113;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;19:31;113;370
111;Pizarro Sierra Lorena;PC;A;;19:31;113;370
112;Placencia Cabello Alejandra;PC;A;;19:31;113;370
113;Pulgar Castillo Francisco;IND;A;;19:32;113;370
114;Ramírez Diez Guillermo;UDI;A;;19:31;113;370
115;Ramírez Pascal Matías;PC;I;PMP;-;113;370
116;Raphael Mora Marcia;RN;A;;19:31;113;370
117;Rathgeb Schifferli Jorge;RN;A;;19:31;113;370
118;Rey Martínez Hugo;RN;A;;19:31;113;370
119;Riquelme Aliaga Marcela;IND;A;;19:34;113;370
120;Rivas Sánchez Gaspar;PDG;A;;19:33;113;370
121;Rojas Valderrama Camila;COMUNES;I;PMP;-;113;370
122;Romero Leiva Agustín;PREP;A;;20:22;113;370
123;Romero Sáez Leonidas;IND;A;;19:31;113;370
124;Romero Talguia Natalia;IND;A;;19:36;113;370
125;Rosas Barrientos Patricio;IND;I;LM;-;113;370
126;Sáez Quiroz Jaime;PRD;A;;19:41;113;370
127;Saffirio Espinoza Jorge;IND;A;;19:31;113;370
128;Sagardia Cabezas Clara;IND;A;;19:35;113;370
129;Sánchez Ossa Luis;PREP;A;;19:45;113;370
130;Santana Castillo Juan;PS;A;;19:33;113;370
131;Santibáñez Novoa Marisela;PC;A;;19:31;113;370
132;Sauerbaum Muñoz Frank;RN;A;;19:31;113;370
133;Schalper Sepúlveda Diego;RN;A;;19:31;113;370
134;Schneider Videla Emilia;COMUNES;A;;19:32;113;370
135;Schubert Rubio Stephan;IND;A;;19:37;113;370
136;Sepúlveda Soto Alexis;PRSD;A;;19:36;113;370
137;Serrano Salazar Daniela;PC;A;;19:31;113;370
138;Soto Ferrada Leonardo;PS;A;;19:33;113;370
139;Soto Mardones Raúl;PPD;A;;19:31;113;370
140;Sulantay Olivares Marco Antonio;UDI;A;;19:31;113;370
141;Tapia Ramos Cristián;IND;A;;19:31;113;370
142;Teao Drago Hotuiti;IND;A;;19:31;113;370
143;Tello Rojas Carolina;PC;A;;19:33;113;370
144;Trisotti Martínez Renzo;UDI;A;;19:31;113;370
145;Ulloa Aguilera Héctor;IND;A;;19:31;113;370
146;Undurraga Gazitúa Francisco;EVOP;A;;19:31;113;370
147;Undurraga Vicuña Alberto;DC;A;;19:59;113;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;19:31;113;370
149;Veloso Ávila Consuelo;PRD;A;;19:41;113;370
150;Venegas Salazar Nelson;PS;A;;19:31;113;370
151;Videla Castillo Sebastián;IND;A;;19:47;113;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;19:31;113;370
153;Weisse Novoa Flor;UDI;A;;19:31;113;370
154;Winter Etcheberry Gonzalo;PCS;A;;19:31;113;370
155;Yeomans Araya Gael;PCS;A;;19:31;113;370
1;Acevedo Sáez María Candelaria;PC;A;;10:06;114;370
2;Aedo Jeldres Eric;DC;A;;10:06;114;370
3;Ahumada Palma Yovana;PDG;A;;10:06;114;370
4;Alessandri Vergara Jorge;UDI;A;;10:59;114;370
5;Alinco Bustos René;IND;A;;10:27;114;370
6;Araya Guerrero Jaime;IND;A;;10:06;114;370
7;Araya Lerdo De Tejada Cristián;PREP;A;;10:33;114;370
8;Arce Castro Mónica;IND;A;;10:06;114;370
9;Arroyo Muñoz Roberto;PDG;A;;10:06;114;370
10;Astudillo Peiretti Danisa;PS;A;;10:25;114;370
11;Barchiesi Chávez Chiara;PREP;A;;10:06;114;370
12;Barrera Moreno Boris;PC;A;;10:14;114;370
13;Barría Angulo Héctor;DC;A;;10:06;114;370
14;Becker Alvear Miguel Ángel;RN;A;;10:06;114;370
15;Bello Campos María Francisca;PCS;A;;10:27;114;370
16;Beltrán Silva Juan Carlos;RN;A;;10:06;114;370
17;Benavente Vergara Gustavo;UDI;A;;10:23;114;370
18;Berger Fett Bernardo;IND;A;;10:06;114;370
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:07;114;370
20;Bianchi Chelech Carlos;IND;A;;10:06;114;370
21;Bobadilla Muñoz Sergio;UDI;A;;10:06;114;370
22;Bórquez Montecinos Fernando;UDI;A;;10:06;114;370
23;Bravo Castro Ana María;PS;A;;10:07;114;370
24;Bravo Salinas Marta;UDI;A;;10:18;114;370
25;Brito Hasbún Jorge;PRD;I;LM;-;114;370
26;Bugueño Sotelo Félix;FRVS;A;;10:08;114;370
27;Bulnes Núñez Mercedes;IND;A;;10:06;114;370
28;Calisto Águila Miguel Ángel;IND;A;;10:06;114;370
29;Camaño Cárdenas Felipe;IND;A;;10:17;114;370
30;Cariola Oliva Karol;PC;A;;10:11;114;370
31;Carter Fernández Álvaro;UDI;A;;10:06;114;370
32;Castillo Rojas Nathalie;PC;A;;10:09;114;370
33;Castro Bascuñán José Miguel;RN;I;SPCA;-;114;370
34;Celis Montt Andrés;RN;A;;10:40;114;370
35;Cicardini Milla Daniella;PS;A;;10:48;114;370
36;Cid Versalovic Sofía;RN;I;IG;-;114;370
37;Cifuentes Lillo Ricardo;DC;A;;10:06;114;370
38;Coloma Álamos Juan Antonio;UDI;A;;11:15;114;370
39;Concha Smith Sara;PCC;A;;10:12;114;370
40;Cordero Velásquez María Luisa;IND;A;;10:06;114;370
41;Cornejo Lagos Eduardo;UDI;A;;10:06;114;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;10:06;114;370
43;De La Carrera Correa Gonzalo;IND;A;;10:06;114;370
44;De Rementería Venegas Tomás;IND;A;;10:32;114;370
45;Del Real Mihovilovic Catalina;RN;A;;10:31;114;370
46;Delgado Riquelme Viviana;PEV;A;;10:06;114;370
47;Donoso Castro Felipe;UDI;A;;10:06;114;370
48;Durán Espinoza Jorge;RN;A;;10:18;114;370
49;Durán Salinas Eduardo;RN;A;;10:18;114;370
50;Flores Oporto Camila;RN;I;LM;-;114;370
51;Fries Monleón Lorena;IND;A;;10:06;114;370
52;Fuenzalida Cobo Juan;UDI;A;;10:56;114;370
53;Gazmuri Vieira Ana María;IND;A;;11:01;114;370
54;Giordano Salazar Andrés;IND;A;;10:09;114;370
55;González Gatica Félix;PEV;A;;10:19;114;370
56;González Olea Marta;IND;A;;10:32;114;370
57;González Villarroel Mauro;RN;A;;10:06;114;370
58;Guzmán Zepeda Jorge;EVOP;A;;10:07;114;370
59;Hertz Cádiz Carmen;PC;A;;11:01;114;370
60;Hirsch Goldschmidt Tomás;IND;A;;10:34;114;370
61;Ibáñez Cotroneo Diego;PCS;A;;10:31;114;370
62;Ilabaca Cerda Marcos;PS;A;;10:06;114;370
63;Irarrázaval Rossel Juan Manuel;PREP;I;;-;114;370
64;Jiles Moreno Pamela;PH;A;;11:11;114;370
65;Jouannet Valderrama Andrés;IND;A;;10:36;114;370
66;Jürgensen Rundshagen Harry;IND;A;;10:06;114;370
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:06;114;370
68;Labbé Martínez Cristian;UDI;A;;11:49;114;370
69;Labra Besserer Paula;IND;A;;10:29;114;370
70;Lagomarsino Guzmán Tomás;IND;A;;10:13;114;370
71;Lavín León Joaquín;UDI;A;;10:09;114;370
72;Leal Bizama Henry;UDI;A;;10:58;114;370
73;Lee Flores Enrique;PRI;A;;10:51;114;370
74;Leiva Carvajal Raúl;PS;A;;12:11;114;370
75;Lilayu Vivanco Daniel;UDI;A;;10:28;114;370
76;Longton Herrera Andrés;RN;A;;10:12;114;370
77;Malla Valenzuela Luis;LIBERAL;A;;10:59;114;370
78;Manouchehri Lobos Daniel;PS;A;;10:42;114;370
79;Martínez Ramírez Cristóbal;UDI;A;;10:09;114;370
80;Marzán Pinto Carolina;PPD;A;;10:09;114;370
81;Matheson Villán Christian;IND;A;;10:06;114;370
82;Medina Vásquez Karen;PDG;A;;10:06;114;370
83;Mellado Pino Cosme;PRSD;A;;10:31;114;370
84;Mellado Suazo Miguel;RN;A;;10:06;114;370
85;Melo Contreras Daniel;PS;A;;11:19;114;370
86;Meza Pereira José Carlos;PREP;A;;10:06;114;370
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:06;114;370
88;Mix Jiménez Claudia;COMUNES;A;;10:10;114;370
89;Molina Milman Helia;PPD;A;;10:27;114;370
90;Morales Alvarado Javiera;CS;A;;10:42;114;370
91;Morales Maldonado Carla;RN;A;;10:06;114;370
92;Moreira Barros Cristhian;UDI;A;;10:06;114;370
93;Moreno Bascur Benjamín;PREP;A;;10:10;114;370
94;Mulet Martínez Jaime;FRVS;A;;10:06;114;370
95;Muñoz González Francesca;IND;A;;10:20;114;370
96;Musante Müller Camila;IND;I;;-;114;370
97;Naranjo Ortiz Jaime;PS;I;IG;-;114;370
98;Naveillan Arriagada Gloria;PDG;A;;10:06;114;370
99;Nuyado Ancapichún Emilia;PS;I;LM;-;114;370
100;Ñanco Vásquez Ericka;PRD;A;;10:35;114;370
101;Ojeda Rebolledo Mauricio;IND;A;;10:06;114;370
102;Olivera De La Fuente Erika;IND;A;;10:11;114;370
103;Orsini Pascal Maite;PRD;A;;12:26;114;370
104;Ossandón Irarrázabal Ximena;RN;A;;10:06;114;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:36;114;370
106;Palma Pérez Hernán;IND;A;;10:06;114;370
107;Pérez Cartes Marlene;IND;A;;10:15;114;370
108;Pérez Olea Joanna;IND;A;;10:39;114;370
109;Pérez Salinas Catalina;PRD;A;;10:10;114;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;11:30;114;370
111;Pizarro Sierra Lorena;PC;A;;10:06;114;370
112;Placencia Cabello Alejandra;PC;A;;10:06;114;370
113;Pulgar Castillo Francisco;IND;A;;10:06;114;370
114;Ramírez Diez Guillermo;UDI;A;;10:06;114;370
115;Ramírez Pascal Matías;PC;A;;10:08;114;370
116;Raphael Mora Marcia;RN;A;;10:06;114;370
117;Rathgeb Schifferli Jorge;RN;A;;10:06;114;370
118;Rey Martínez Hugo;RN;A;;11:14;114;370
119;Riquelme Aliaga Marcela;IND;A;;10:23;114;370
120;Rivas Sánchez Gaspar;PDG;A;;12:34;114;370
121;Rojas Valderrama Camila;COMUNES;A;;10:09;114;370
122;Romero Leiva Agustín;PREP;A;;10:33;114;370
123;Romero Sáez Leonidas;IND;A;;10:06;114;370
124;Romero Talguia Natalia;IND;A;;11:26;114;370
125;Rosas Barrientos Patricio;IND;I;LM;-;114;370
126;Sáez Quiroz Jaime;PRD;A;;10:09;114;370
127;Saffirio Espinoza Jorge;IND;A;;10:06;114;370
128;Sagardia Cabezas Clara;IND;A;;10:07;114;370
129;Sánchez Ossa Luis;PREP;A;;10:08;114;370
130;Santana Castillo Juan;PS;A;;11:19;114;370
131;Santibáñez Novoa Marisela;PC;A;;11:21;114;370
132;Sauerbaum Muñoz Frank;RN;A;;10:06;114;370
133;Schalper Sepúlveda Diego;RN;A;;10:06;114;370
134;Schneider Videla Emilia;COMUNES;A;;10:25;114;370
135;Schubert Rubio Stephan;IND;A;;10:06;114;370
136;Sepúlveda Soto Alexis;PRSD;A;;10:15;114;370
137;Serrano Salazar Daniela;PC;A;;10:10;114;370
138;Soto Ferrada Leonardo;PS;A;;10:29;114;370
139;Soto Mardones Raúl;PPD;A;;10:06;114;370
140;Sulantay Olivares Marco Antonio;UDI;A;;10:06;114;370
141;Tapia Ramos Cristián;IND;A;;10:06;114;370
142;Teao Drago Hotuiti;IND;A;;10:51;114;370
143;Tello Rojas Carolina;PC;A;;10:09;114;370
144;Trisotti Martínez Renzo;UDI;A;;10:06;114;370
145;Ulloa Aguilera Héctor;IND;A;;10:34;114;370
146;Undurraga Gazitúa Francisco;EVOP;A;;10:06;114;370
147;Undurraga Vicuña Alberto;DC;A;;10:06;114;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:06;114;370
149;Veloso Ávila Consuelo;PRD;A;;10:59;114;370
150;Venegas Salazar Nelson;PS;A;;10:21;114;370
151;Videla Castillo Sebastián;IND;A;;10:06;114;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:15;114;370
153;Weisse Novoa Flor;UDI;A;;10:06;114;370
154;Winter Etcheberry Gonzalo;PCS;A;;10:06;114;370
155;Yeomans Araya Gael;PCS;A;;10:08;114;370
1;Acevedo Sáez María Candelaria;PC;I;PMP;-;115;370
2;Aedo Jeldres Eric;DC;A;;17:12;115;370
3;Ahumada Palma Yovana;PDG;I;;-;115;370
4;Alessandri Vergara Jorge;UDI;A;;17:12;115;370
5;Alinco Bustos René;IND;A;;17:12;115;370
6;Araya Guerrero Jaime;IND;A;;17:12;115;370
7;Araya Lerdo De Tejada Cristián;PREP;A;;17:12;115;370
8;Arce Castro Mónica;IND;A;;18:20;115;370
9;Arroyo Muñoz Roberto;PDG;A;;17:12;115;370
10;Astudillo Peiretti Danisa;PS;A;;18:11;115;370
11;Barchiesi Chávez Chiara;PREP;A;;17:12;115;370
12;Barrera Moreno Boris;PC;A;;18:22;115;370
13;Barría Angulo Héctor;DC;A;;17:12;115;370
14;Becker Alvear Miguel Ángel;RN;A;;17:12;115;370
15;Bello Campos María Francisca;PCS;A;;18:27;115;370
16;Beltrán Silva Juan Carlos;RN;A;;18:09;115;370
17;Benavente Vergara Gustavo;UDI;A;;17:12;115;370
18;Berger Fett Bernardo;IND;A;;17:12;115;370
19;Bernales Maldonado Alejandro;LIBERAL;A;;18:06;115;370
20;Bianchi Chelech Carlos;IND;A;;17:12;115;370
21;Bobadilla Muñoz Sergio;UDI;A;;17:12;115;370
22;Bórquez Montecinos Fernando;UDI;A;;17:12;115;370
23;Bravo Castro Ana María;PS;A;;18:00;115;370
24;Bravo Salinas Marta;UDI;A;;17:12;115;370
25;Brito Hasbún Jorge;PRD;I;LM;-;115;370
26;Bugueño Sotelo Félix;FRVS;A;;17:12;115;370
27;Bulnes Núñez Mercedes;IND;A;;17:12;115;370
28;Calisto Águila Miguel Ángel;IND;A;;17:12;115;370
29;Camaño Cárdenas Felipe;IND;A;;17:12;115;370
30;Cariola Oliva Karol;PC;A;;17:15;115;370
31;Carter Fernández Álvaro;UDI;A;;17:12;115;370
32;Castillo Rojas Nathalie;PC;A;;19:10;115;370
33;Castro Bascuñán José Miguel;RN;A;;17:12;115;370
34;Celis Montt Andrés;RN;A;;17:12;115;370
35;Cicardini Milla Daniella;PS;A;;17:20;115;370
36;Cid Versalovic Sofía;RN;A;;17:12;115;370
37;Cifuentes Lillo Ricardo;DC;A;;17:12;115;370
38;Coloma Álamos Juan Antonio;UDI;A;;17:12;115;370
39;Concha Smith Sara;PCC;A;;17:12;115;370
40;Cordero Velásquez María Luisa;IND;A;;17:12;115;370
41;Cornejo Lagos Eduardo;UDI;A;;17:12;115;370
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;17:44;115;370
43;De La Carrera Correa Gonzalo;IND;A;;17:12;115;370
44;De Rementería Venegas Tomás;IND;I;APLP;-;115;370
45;Del Real Mihovilovic Catalina;RN;A;;17:12;115;370
46;Delgado Riquelme Viviana;PEV;A;;17:12;115;370
47;Donoso Castro Felipe;UDI;A;;17:12;115;370
48;Durán Espinoza Jorge;RN;A;;17:12;115;370
49;Durán Salinas Eduardo;RN;A;;17:12;115;370
50;Flores Oporto Camila;RN;I;LM;-;115;370
51;Fries Monleón Lorena;IND;A;;17:12;115;370
52;Fuenzalida Cobo Juan;UDI;A;;17:12;115;370
53;Gazmuri Vieira Ana María;IND;A;;18:30;115;370
54;Giordano Salazar Andrés;IND;A;;17:13;115;370
55;González Gatica Félix;PEV;A;;17:12;115;370
56;González Olea Marta;IND;A;;17:12;115;370
57;González Villarroel Mauro;RN;A;;17:16;115;370
58;Guzmán Zepeda Jorge;EVOP;A;;17:13;115;370
59;Hertz Cádiz Carmen;PC;A;;17:15;115;370
60;Hirsch Goldschmidt Tomás;IND;A;;17:12;115;370
61;Ibáñez Cotroneo Diego;PCS;A;;17:38;115;370
62;Ilabaca Cerda Marcos;PS;A;;17:12;115;370
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:12;115;370
64;Jiles Moreno Pamela;PH;A;;17:12;115;370
65;Jouannet Valderrama Andrés;IND;A;;17:12;115;370
66;Jürgensen Rundshagen Harry;IND;A;;17:12;115;370
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:12;115;370
68;Labbé Martínez Cristian;UDI;A;;17:12;115;370
69;Labra Besserer Paula;IND;A;;17:12;115;370
70;Lagomarsino Guzmán Tomás;IND;A;;17:12;115;370
71;Lavín León Joaquín;UDI;A;;17:12;115;370
72;Leal Bizama Henry;UDI;A;;17:12;115;370
73;Lee Flores Enrique;PRI;A;;17:12;115;370
74;Leiva Carvajal Raúl;PS;A;;17:12;115;370
75;Lilayu Vivanco Daniel;UDI;A;;17:12;115;370
76;Longton Herrera Andrés;RN;A;;17:12;115;370
77;Malla Valenzuela Luis;LIBERAL;A;;17:12;115;370
78;Manouchehri Lobos Daniel;PS;A;;17:20;115;370
79;Martínez Ramírez Cristóbal;UDI;A;;17:12;115;370
80;Marzán Pinto Carolina;PPD;A;;17:12;115;370
81;Matheson Villán Christian;IND;A;;17:12;115;370
82;Medina Vásquez Karen;PDG;A;;17:17;115;370
83;Mellado Pino Cosme;PRSD;A;;17:12;115;370
84;Mellado Suazo Miguel;RN;A;;17:12;115;370
85;Melo Contreras Daniel;PS;A;;17:12;115;370
86;Meza Pereira José Carlos;PREP;A;;17:12;115;370
87;Mirosevic Verdugo Vlado;LIBERAL;A;;18:05;115;370
88;Mix Jiménez Claudia;COMUNES;A;;17:12;115;370
89;Molina Milman Helia;PPD;A;;17:20;115;370
90;Morales Alvarado Javiera;CS;A;;17:12;115;370
91;Morales Maldonado Carla;RN;A;;17:12;115;370
92;Moreira Barros Cristhian;UDI;A;;17:12;115;370
93;Moreno Bascur Benjamín;PREP;A;;17:12;115;370
94;Mulet Martínez Jaime;FRVS;A;;17:12;115;370
95;Muñoz González Francesca;IND;A;;17:12;115;370
96;Musante Müller Camila;IND;A;;17:12;115;370
97;Naranjo Ortiz Jaime;PS;A;;17:12;115;370
98;Naveillan Arriagada Gloria;PDG;A;;17:12;115;370
99;Nuyado Ancapichún Emilia;PS;I;LM;-;115;370
100;Ñanco Vásquez Ericka;PRD;A;;17:12;115;370
101;Ojeda Rebolledo Mauricio;IND;A;;17:12;115;370
102;Olivera De La Fuente Erika;IND;A;;17:12;115;370
103;Orsini Pascal Maite;PRD;A;;17:12;115;370
104;Ossandón Irarrázabal Ximena;RN;A;;17:12;115;370
105;Oyarzo Figueroa Rubén Darío;PDG;A;;18:31;115;370
106;Palma Pérez Hernán;IND;A;;17:12;115;370
107;Pérez Cartes Marlene;IND;A;;17:12;115;370
108;Pérez Olea Joanna;IND;A;;17:14;115;370
109;Pérez Salinas Catalina;PRD;A;;17:12;115;370
110;Pino Fuentes Víctor Alejandro;PDG;A;;17:15;115;370
111;Pizarro Sierra Lorena;PC;A;;17:12;115;370
112;Placencia Cabello Alejandra;PC;A;;17:12;115;370
113;Pulgar Castillo Francisco;IND;A;;17:12;115;370
114;Ramírez Diez Guillermo;UDI;A;;17:12;115;370
115;Ramírez Pascal Matías;PC;A;;17:12;115;370
116;Raphael Mora Marcia;RN;A;;17:12;115;370
117;Rathgeb Schifferli Jorge;RN;A;;17:12;115;370
118;Rey Martínez Hugo;RN;A;;17:12;115;370
119;Riquelme Aliaga Marcela;IND;I;LM;-;115;370
120;Rivas Sánchez Gaspar;PDG;I;;-;115;370
121;Rojas Valderrama Camila;COMUNES;A;;17:36;115;370
122;Romero Leiva Agustín;PREP;A;;17:12;115;370
123;Romero Sáez Leonidas;IND;A;;17:12;115;370
124;Romero Talguia Natalia;IND;A;;17:12;115;370
125;Rosas Barrientos Patricio;IND;I;LM;-;115;370
126;Sáez Quiroz Jaime;PRD;A;;17:12;115;370
127;Saffirio Espinoza Jorge;IND;A;;17:12;115;370
128;Sagardia Cabezas Clara;IND;A;;17:12;115;370
129;Sánchez Ossa Luis;PREP;A;;17:12;115;370
130;Santana Castillo Juan;PS;A;;17:12;115;370
131;Santibáñez Novoa Marisela;PC;A;;17:12;115;370
132;Sauerbaum Muñoz Frank;RN;A;;17:12;115;370
133;Schalper Sepúlveda Diego;RN;A;;17:12;115;370
134;Schneider Videla Emilia;COMUNES;I;APLP;-;115;370
135;Schubert Rubio Stephan;IND;A;;17:12;115;370
136;Sepúlveda Soto Alexis;PRSD;A;;17:12;115;370
137;Serrano Salazar Daniela;PC;A;;17:12;115;370
138;Soto Ferrada Leonardo;PS;A;;17:12;115;370
139;Soto Mardones Raúl;PPD;A;;17:12;115;370
140;Sulantay Olivares Marco Antonio;UDI;A;;17:12;115;370
141;Tapia Ramos Cristián;IND;A;;17:12;115;370
142;Teao Drago Hotuiti;IND;A;;17:16;115;370
143;Tello Rojas Carolina;PC;A;;17:12;115;370
144;Trisotti Martínez Renzo;UDI;A;;17:12;115;370
145;Ulloa Aguilera Héctor;IND;A;;17:12;115;370
146;Undurraga Gazitúa Francisco;EVOP;A;;17:12;115;370
147;Undurraga Vicuña Alberto;DC;A;;17:12;115;370
148;Urruticoechea Ríos Cristóbal;PREP;A;;17:12;115;370
149;Veloso Ávila Consuelo;PRD;A;;17:12;115;370
150;Venegas Salazar Nelson;PS;A;;17:12;115;370
151;Videla Castillo Sebastián;IND;A;;17:12;115;370
152;Von Mühlenbrock Zamora Gastón;UDI;A;;17:12;115;370
153;Weisse Novoa Flor;UDI;A;;17:12;115;370
154;Winter Etcheberry Gonzalo;PCS;A;;17:12;115;370
155;Yeomans Araya Gael;PCS;A;;17:12;115;370
1;Acevedo Sáez María Candelaria;PC;A;;10:09;116;370
2;Aedo Jeldres Eric;DC;A;;10:56;116;370
3;Ahumada Palma Yovana;PDG;I;FHGP;-;116;370
4;Alessandri Vergara Jorge;UDI;A;;11:05;116;370
5;Alinco Bustos René;IND;A;;10:26;116;370
6;Araya Guerrero Jaime;IND;A;;10:04;116;370
