ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
86;Meza Pereira José Carlos;PREP;A;;11:34;4;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:45;4;372
88;Mix Jiménez Claudia;COMUNES;A;;10:20;4;372
89;Molina Milman Helia;PPD;A;;10:02;4;372
90;Morales Alvarado Javiera;CS;A;;10:02;4;372
91;Morales Maldonado Carla;RN;A;;10:11;4;372
92;Moreira Barros Cristhian;UDI;A;;10:03;4;372
93;Moreno Bascur Benjamín;PREP;A;;10:17;4;372
94;Mulet Martínez Jaime;FRVS;A;;10:02;4;372
95;Muñoz González Francesca;PSC;I;MO;-;4;372
96;Musante Müller Camila;IND;A;;10:06;4;372
97;Naranjo Ortiz Jaime;PS;A;;11:06;4;372
98;Naveillan Arriagada Gloria;PDG;A;;12:17;4;372
99;Nuyado Ancapichún Emilia;PS;A;;10:02;4;372
100;Ñanco Vásquez Ericka;PRD;A;;10:02;4;372
101;Ojeda Rebolledo Mauricio;IND;A;;10:40;4;372
102;Olivera De La Fuente Erika;PDCH;I;MO;-;4;372
103;Orsini Pascal Maite;PRD;A;;10:06;4;372
104;Ossandón Irarrázabal Ximena;RN;I;MO;-;4;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:21;4;372
106;Palma Pérez Hernán;IND;A;;10:03;4;372
107;Pérez Cartes Marlene;IND;A;;10:28;4;372
108;Pérez Olea Joanna;PDCH;A;;10:06;4;372
109;Pérez Salinas Catalina;PRD;A;;10:05;4;372
110;Pino Fuentes Víctor Alejandro;IND;A;;10:39;4;372
111;Pizarro Sierra Lorena;PC;A;;10:02;4;372
112;Placencia Cabello Alejandra;PC;A;;10:45;4;372
113;Pulgar Castillo Francisco;IND;A;;10:02;4;372
114;Ramírez Diez Guillermo;UDI;A;;10:31;4;372
115;Ramírez Pascal Matías;PC;A;;10:02;4;372
116;Raphael Mora Marcia;RN;A;;10:03;4;372
117;Rathgeb Schifferli Jorge;RN;A;;10:02;4;372
118;Rey Martínez Hugo;RN;A;;10:22;4;372
119;Riquelme Aliaga Marcela;IND;A;;10:02;4;372
120;Rivas Sánchez Gaspar;PDG;A;;12:26;4;372
121;Rojas Valderrama Camila;COMUNES;A;;10:03;4;372
122;Romero Leiva Agustín;PREP;A;;10:02;4;372
123;Romero Sáez Leonidas;IND;A;;10:02;4;372
124;Romero Talguia Natalia;IND;A;;10:25;4;372
125;Rosas Barrientos Patricio;IND;A;;10:02;4;372
126;Sáez Quiroz Jaime;PRD;A;;10:02;4;372
127;Saffirio Espinoza Jorge;PDCH;A;;10:02;4;372
128;Sagardía Cabezas Clara;IND;A;;10:02;4;372
129;Sánchez Ossa Luis;PREP;A;;10:02;4;372
130;Santana Castillo Juan;PS;A;;11:10;4;372
131;Santibáñez Novoa Marisela;IND;I;MO;-;4;372
132;Sauerbaum Muñoz Frank;RN;A;;10:02;4;372
133;Schalper Sepúlveda Diego;RN;A;;10:04;4;372
134;Schneider Videla Emilia;PCS;A;;10:02;4;372
135;Schubert Rubio Stephan;IND;A;;10:02;4;372
136;Sepúlveda Soto Alexis;PRSD;A;;11:02;4;372
137;Serrano Salazar Daniela;PC;A;;10:02;4;372
138;Soto Ferrada Leonardo;PS;A;;10:02;4;372
139;Soto Mardones Raúl;PPD;A;;10:14;4;372
140;Sulantay Olivares Marco Antonio;UDI;A;;10:41;4;372
141;Tapia Ramos Cristián;IND;A;;10:02;4;372
142;Teao Drago Hotuiti;IND;A;;10:02;4;372
143;Tello Rojas Carolina;PC;I;MO;-;4;372
144;Trisotti Martínez Renzo;UDI;A;;10:02;4;372
145;Ulloa Aguilera Héctor;IND;A;;11:12;4;372
146;Undurraga Gazitúa Francisco;EVOP;A;;11:42;4;372
147;Undurraga Vicuña Alberto;DC;A;;10:50;4;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:03;4;372
149;Veloso Ávila Consuelo;PRD;I;AOCPR;-;4;372
150;Venegas Salazar Nelson;PS;A;;10:15;4;372
151;Videla Castillo Sebastián;IND;A;;10:02;4;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:37;4;372
153;Weisse Novoa Flor;UDI;I;MO;-;4;372
154;Winter Etcheberry Gonzalo;PCS;A;;10:02;4;372
155;Yeomans Araya Gael;PCS;A;;10:02;4;372
1;Acevedo Sáez María Candelaria;PC;A;;10:02;22;372
2;Aedo Jeldres Eric;DC;A;;10:11;22;372
3;Ahumada Palma Yovana;IND;A;;10:02;22;372
4;Alessandri Vergara Jorge;UDI;A;;11:18;22;372
5;Alinco Bustos René;IND;A;;10:02;22;372
6;Araya Guerrero Jaime;IND;A;;10:02;22;372
7;Araya Lerdo de Tejada Cristián;PREP;A;;10:11;22;372
8;Arce Castro Mónica;IND;A;;10:02;22;372
9;Arroyo Muñoz Roberto;PSC;A;;10:02;22;372
10;Astudillo Peiretti Danisa;PS;A;;10:18;22;372
11;Barchiesi Chávez Chiara;PREP;A;;10:02;22;372
12;Barrera Moreno Boris;PC;A;;10:02;22;372
13;Barría Angulo Héctor;DC;A;;10:02;22;372
14;Becker Alvear Miguel Ángel;RN;A;;10:02;22;372
15;Bello Campos María Francisca;PCS;A;;10:06;22;372
16;Beltrán Silva Juan Carlos;RN;I;SPCA;-;22;372
17;Benavente Vergara Gustavo;UDI;A;;10:26;22;372
18;Berger Fett Bernardo;IND;A;;10:02;22;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:02;22;372
20;Bianchi Chelech Carlos;IND;A;;10:02;22;372
21;Bobadilla Muñoz Sergio;UDI;A;;10:02;22;372
22;Bórquez Montecinos Fernando;UDI;A;;10:02;22;372
23;Bravo Castro Ana María;PS;A;;10:23;22;372
24;Bravo Salinas Marta;UDI;A;;10:25;22;372
25;Brito Hasbún Jorge;PRD;A;;10:07;22;372
26;Bugueño Sotelo Félix;IND;A;;10:07;22;372
27;Bulnes Núñez Mercedes;IND;A;;10:02;22;372
28;Calisto Águila Miguel Ángel;IND;A;;10:02;22;372
29;Camaño Cárdenas Felipe;IND;A;;10:02;22;372
30;Cariola Oliva Karol;PC;A;;10:11;22;372
31;Carter Fernández Álvaro;UDI;A;;10:02;22;372
32;Castillo Rojas Nathalie;PC;A;;10:20;22;372
33;Castro Bascuñán José Miguel;RN;A;;10:02;22;372
34;Celis Montt Andrés;RN;A;;10:02;22;372
35;Cicardini Milla Daniella;PS;A;;10:39;22;372
36;Cid Versalovic Sofía;RN;A;;10:02;22;372
37;Cifuentes Lillo Ricardo;DC;A;;10:02;22;372
38;Coloma Álamos Juan Antonio;UDI;A;;11:08;22;372
39;Concha Smith Sara;PSC;A;;10:02;22;372
40;Cordero Velásquez María Luisa;IND;A;;10:02;22;372
41;Cornejo Lagos Eduardo;UDI;A;;10:06;22;372
42;Cuello Peña y Lillo Luis Alberto;PC;A;;10:02;22;372
43;De la Carrera Correa Gonzalo;IND;A;;12:29;22;372
44;De Rementería Venegas Tomás;IND;A;;10:02;22;372
45;Del Real Mihovilovic Catalina;IND;A;;10:34;22;372
46;Delgado Riquelme Viviana;IND;A;;10:04;22;372
47;Donoso Castro Felipe;UDI;A;;10:08;22;372
48;Durán Espinoza Jorge;RN;I;;-;22;372
49;Durán Salinas Eduardo;RN;A;;10:02;22;372
50;Flores Oporto Camila;RN;A;;10:02;22;372
51;Fries Monleón Lorena;PCS;I;;-;22;372
52;Fuenzalida Cobo Juan;UDI;A;;10:02;22;372
53;Gazmuri Vieira Ana María;PAH;A;;10:02;22;372
54;Giordano Salazar Andrés;IND;I;LM;-;22;372
55;González Gatica Félix;PEV;A;;10:05;22;372
56;González Olea Marta;IND;A;;10:02;22;372
57;González Villarroel Mauro;RN;A;;10:02;22;372
58;Guzmán Zepeda Jorge;EVOP;A;;10:24;22;372
59;Hertz Cádiz Carmen;PC;A;;10:02;22;372
60;Hirsch Goldschmidt Tomás;PAH;A;;10:28;22;372
61;Ibáñez Cotroneo Diego;PCS;A;;10:02;22;372
62;Ilabaca Cerda Marcos;PS;A;;10:15;22;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;10:02;22;372
64;Jiles Moreno Pamela;PH;I;LM;-;22;372
65;Jouannet Valderrama Andrés;APCH;A;;10:02;22;372
66;Jürgensen Rundshagen Harry;IND;A;;10:02;22;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:03;22;372
68;Labbé Martínez Cristian;UDI;A;;10:02;22;372
69;Labra Besserer Paula;IND;A;;10:02;22;372
70;Lagomarsino Guzmán Tomás;IND;A;;10:04;22;372
71;Lavín León Joaquín;UDI;A;;10:02;22;372
72;Leal Bizama Henry;UDI;A;;12:05;22;372
73;Lee Flores Enrique;PRI;A;;10:15;22;372
74;Leiva Carvajal Raúl;PS;A;;10:02;22;372
75;Lilayu Vivanco Daniel;UDI;A;;10:19;22;372
76;Longton Herrera Andrés;RN;A;;10:24;22;372
77;Malla Valenzuela Luis;LIBERAL;A;;10:18;22;372
78;Manouchehri Lobos Daniel;PS;A;;10:39;22;372
79;Martínez Ramírez Cristóbal;UDI;A;;10:04;22;372
80;Marzán Pinto Carolina;PPD;I;;-;22;372
81;Matheson Villán Christian;IND;A;;10:02;22;372
82;Medina Vásquez Karen;PDG;A;;10:10;22;372
83;Mellado Pino Cosme;PRSD;A;;10:13;22;372
84;Mellado Suazo Miguel;RN;A;;10:02;22;372
85;Melo Contreras Daniel;PS;A;;10:23;22;372
86;Meza Pereira José Carlos;PREP;A;;10:04;22;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:22;22;372
88;Mix Jiménez Claudia;COMUNES;A;;10:02;22;372
89;Molina Milman Helia;PPD;A;;10:54;22;372
90;Morales Alvarado Javiera;CS;A;;10:13;22;372
91;Morales Maldonado Carla;RN;A;;10:02;22;372
92;Moreira Barros Cristhian;UDI;A;;10:02;22;372
93;Moreno Bascur Benjamín;PREP;A;;10:04;22;372
94;Mulet Martínez Jaime;FRVS;A;;11:01;22;372
95;Muñoz González Francesca;PSC;A;;10:02;22;372
96;Musante Müller Camila;IND;A;;10:02;22;372
97;Naranjo Ortiz Jaime;PS;A;;10:08;22;372
98;Naveillan Arriagada Gloria;PDG;A;;10:10;22;372
99;Nuyado Ancapichún Emilia;PS;A;;10:02;22;372
100;Ñanco Vásquez Ericka;PRD;A;;10:02;22;372
101;Ojeda Rebolledo Mauricio;IND;A;;13:06;22;372
102;Olivera De La Fuente Erika;PDCH;A;;10:02;22;372
103;Orsini Pascal Maite;PRD;A;;11:02;22;372
104;Ossandón Irarrázabal Ximena;RN;A;;10:02;22;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:09;22;372
106;Palma Pérez Hernán;IND;A;;10:02;22;372
107;Pérez Cartes Marlene;IND;A;;10:19;22;372
108;Pérez Olea Joanna;PDCH;A;;10:06;22;372
109;Pérez Salinas Catalina;PRD;A;;10:06;22;372
110;Pino Fuentes Víctor Alejandro;IND;A;;10:22;22;372
111;Pizarro Sierra Lorena;PC;I;;-;22;372
112;Placencia Cabello Alejandra;PC;A;;10:17;22;372
113;Pulgar Castillo Francisco;IND;A;;10:02;22;372
114;Ramírez Diez Guillermo;UDI;A;;10:59;22;372
115;Ramírez Pascal Matías;PC;A;;10:02;22;372
116;Raphael Mora Marcia;RN;A;;10:02;22;372
117;Rathgeb Schifferli Jorge;RN;A;;10:02;22;372
118;Rey Martínez Hugo;RN;A;;10:02;22;372
119;Riquelme Aliaga Marcela;IND;A;;10:09;22;372
120;Rivas Sánchez Gaspar;PDG;A;;10:19;22;372
121;Rojas Valderrama Camila;COMUNES;A;;10:06;22;372
122;Romero Leiva Agustín;PREP;A;;10:02;22;372
123;Romero Sáez Leonidas;IND;A;;10:02;22;372
124;Romero Talguia Natalia;IND;A;;10:31;22;372
125;Rosas Barrientos Patricio;IND;A;;10:02;22;372
126;Sáez Quiroz Jaime;PRD;A;;10:04;22;372
127;Saffirio Espinoza Jorge;PDCH;A;;10:04;22;372
128;Sagardía Cabezas Clara;IND;A;;10:02;22;372
129;Sánchez Ossa Luis;PREP;A;;10:06;22;372
130;Santana Castillo Juan;PS;A;;10:30;22;372
131;Santibáñez Novoa Marisela;IND;A;;12:31;22;372
132;Sauerbaum Muñoz Frank;RN;A;;10:02;22;372
133;Schalper Sepúlveda Diego;RN;A;;11:33;22;372
134;Schneider Videla Emilia;PCS;A;;10:02;22;372
135;Schubert Rubio Stephan;IND;A;;10:02;22;372
136;Sepúlveda Soto Alexis;PRSD;A;;10:20;22;372
137;Serrano Salazar Daniela;PC;A;;10:02;22;372
138;Soto Ferrada Leonardo;PS;A;;10:02;22;372
139;Soto Mardones Raúl;PPD;A;;12:47;22;372
140;Sulantay Olivares Marco Antonio;UDI;A;;10:05;22;372
141;Tapia Ramos Cristián;IND;A;;10:06;22;372
142;Teao Drago Hotuiti;IND;A;;10:02;22;372
143;Tello Rojas Carolina;PC;A;;10:36;22;372
144;Trisotti Martínez Renzo;UDI;A;;12:59;22;372
145;Ulloa Aguilera Héctor;IND;A;;10:48;22;372
146;Undurraga Gazitúa Francisco;EVOP;A;;10:02;22;372
147;Undurraga Vicuña Alberto;DC;A;;10:08;22;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:02;22;372
149;Veloso Ávila Consuelo;PRD;A;;10:36;22;372
150;Venegas Salazar Nelson;PS;A;;10:14;22;372
151;Videla Castillo Sebastián;IND;A;;10:09;22;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:13;22;372
153;Weisse Novoa Flor;UDI;A;;10:02;22;372
154;Winter Etcheberry Gonzalo;PCS;A;;10:02;22;372
155;Yeomans Araya Gael;PCS;A;;10:06;22;372
1;Acevedo Sáez María Candelaria;PC;A;;10:03;23;372
2;Aedo Jeldres Eric;DC;A;;10:05;23;372
3;Ahumada Palma Yovana;IND;A;;10:27;23;372
4;Alessandri Vergara Jorge;UDI;A;;11:19;23;372
5;Alinco Bustos René;IND;A;;10:03;23;372
6;Araya Guerrero Jaime;IND;A;;10:03;23;372
7;Araya Lerdo De Tejada Cristián;PREP;A;;10:03;23;372
8;Arce Castro Mónica;IND;I;MO;-;23;372
9;Arroyo Muñoz Roberto;PSC;A;;10:03;23;372
10;Astudillo Peiretti Danisa;PS;A;;10:33;23;372
11;Barchiesi Chávez Chiara;PREP;A;;10:14;23;372
12;Barrera Moreno Boris;PC;A;;10:04;23;372
13;Barría Angulo Héctor;DC;A;;10:11;23;372
14;Becker Alvear Miguel Ángel;RN;A;;10:03;23;372
15;Bello Campos María Francisca;PCS;A;;11:36;23;372
16;Beltrán Silva Juan Carlos;RN;I;SPCA;-;23;372
17;Benavente Vergara Gustavo;UDI;A;;10:03;23;372
18;Berger Fett Bernardo;IND;A;;10:03;23;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:05;23;372
20;Bianchi Chelech Carlos;IND;A;;10:03;23;372
21;Bobadilla Muñoz Sergio;UDI;A;;10:03;23;372
22;Bórquez Montecinos Fernando;UDI;A;;10:03;23;372
23;Bravo Castro Ana María;PS;A;;10:32;23;372
24;Bravo Salinas Marta;UDI;A;;10:03;23;372
25;Brito Hasbún Jorge;PRD;I;;-;23;372
26;Bugueño Sotelo Félix;IND;A;;10:03;23;372
27;Bulnes Núñez Mercedes;IND;I;IG;-;23;372
28;Calisto Águila Miguel Ángel;IND;A;;10:03;23;372
29;Camaño Cárdenas Felipe;IND;A;;10:03;23;372
30;Cariola Oliva Karol;PC;A;;10:04;23;372
31;Carter Fernández Álvaro;UDI;A;;10:03;23;372
32;Castillo Rojas Nathalie;PC;I;;-;23;372
33;Castro Bascuñán José Miguel;RN;A;;10:03;23;372
34;Celis Montt Andrés;RN;A;;10:03;23;372
35;Cicardini Milla Daniella;PS;A;;10:53;23;372
36;Cid Versalovic Sofía;RN;A;;10:03;23;372
37;Cifuentes Lillo Ricardo;DC;A;;10:03;23;372
38;Coloma Álamos Juan Antonio;UDI;A;;10:03;23;372
39;Concha Smith Sara;PSC;A;;10:03;23;372
40;Cordero Velásquez María Luisa;IND;I;PMP;-;23;372
41;Cornejo Lagos Eduardo;UDI;A;;10:03;23;372
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;12:29;23;372
43;De La Carrera Correa Gonzalo;IND;A;;12:03;23;372
44;De Rementería Venegas Tomás;IND;I;IG;-;23;372
45;Del Real Mihovilovic Catalina;IND;A;;10:17;23;372
46;Delgado Riquelme Viviana;IND;A;;10:06;23;372
47;Donoso Castro Felipe;UDI;A;;10:08;23;372
48;Durán Espinoza Jorge;RN;I;IG;-;23;372
49;Durán Salinas Eduardo;RN;A;;10:03;23;372
50;Flores Oporto Camila;RN;I;;-;23;372
51;Fries Monleón Lorena;PCS;I;ACP;-;23;372
52;Fuenzalida Cobo Juan;UDI;A;;10:03;23;372
53;Gazmuri Vieira Ana María;PAH;A;;10:52;23;372
54;Giordano Salazar Andrés;IND;A;;10:05;23;372
55;González Gatica Félix;PEV;A;;10:25;23;372
56;González Olea Marta;IND;A;;10:09;23;372
57;González Villarroel Mauro;RN;A;;10:04;23;372
58;Guzmán Zepeda Jorge;EVOP;A;;10:03;23;372
59;Hertz Cádiz Carmen;PC;A;;10:03;23;372
60;Hirsch Goldschmidt Tomás;PAH;A;;11:00;23;372
61;Ibáñez Cotroneo Diego;PCS;A;;10:05;23;372
62;Ilabaca Cerda Marcos;PS;I;ACP;-;23;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;10:03;23;372
64;Jiles Moreno Pamela;PH;I;LM;-;23;372
65;Jouannet Valderrama Andrés;APCH;A;;12:41;23;372
66;Jürgensen Rundshagen Harry;IND;A;;10:49;23;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:10;23;372
68;Labbé Martínez Cristian;UDI;A;;12:25;23;372
69;Labra Besserer Paula;IND;I;PMP;-;23;372
70;Lagomarsino Guzmán Tomás;IND;A;;10:03;23;372
71;Lavín León Joaquín;UDI;A;;11:24;23;372
72;Leal Bizama Henry;UDI;A;;10:03;23;372
73;Lee Flores Enrique;PRI;A;;10:22;23;372
74;Leiva Carvajal Raúl;PS;A;;10:52;23;372
75;Lilayu Vivanco Daniel;UDI;A;;10:03;23;372
76;Longton Herrera Andrés;RN;A;;10:03;23;372
77;Malla Valenzuela Luis;LIBERAL;A;;11:12;23;372
78;Manouchehri Lobos Daniel;PS;A;;10:52;23;372
79;Martínez Ramírez Cristóbal;UDI;A;;10:09;23;372
80;Marzán Pinto Carolina;PPD;I;SPCA;-;23;372
81;Matheson Villán Christian;IND;A;;10:36;23;372
82;Medina Vásquez Karen;PDG;A;;10:35;23;372
83;Mellado Pino Cosme;PRSD;A;;11:09;23;372
84;Mellado Suazo Miguel;RN;A;;10:03;23;372
85;Melo Contreras Daniel;PS;A;;10:35;23;372
86;Meza Pereira José Carlos;PREP;I;SPCA;-;23;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:30;23;372
88;Mix Jiménez Claudia;COMUNES;A;;10:09;23;372
89;Molina Milman Helia;PPD;A;;10:21;23;372
90;Morales Alvarado Javiera;CS;A;;10:03;23;372
91;Morales Maldonado Carla;RN;A;;10:03;23;372
92;Moreira Barros Cristhian;UDI;A;;10:26;23;372
93;Moreno Bascur Benjamín;PREP;A;;10:08;23;372
94;Mulet Martínez Jaime;FRVS;A;;12:49;23;372
95;Muñoz González Francesca;PSC;A;;10:12;23;372
96;Musante Müller Camila;IND;A;;10:06;23;372
97;Naranjo Ortiz Jaime;PS;A;;10:16;23;372
98;Naveillan Arriagada Gloria;PDG;A;;10:18;23;372
99;Nuyado Ancapichún Emilia;PS;A;;10:03;23;372
100;Ñanco Vásquez Ericka;PRD;A;;10:19;23;372
101;Ojeda Rebolledo Mauricio;IND;A;;12:52;23;372
102;Olivera De La Fuente Erika;PDCH;A;;10:04;23;372
103;Orsini Pascal Maite;PRD;A;;11:54;23;372
104;Ossandón Irarrázabal Ximena;RN;A;;10:03;23;372
105;Oyarzo Figueroa Rubén Darío;IND;A;;10:03;23;372
106;Palma Pérez Hernán;IND;A;;10:03;23;372
107;Pérez Cartes Marlene;IND;A;;10:28;23;372
108;Pérez Olea Joanna;PDCH;A;;10:04;23;372
109;Pérez Salinas Catalina;PRD;A;;10:11;23;372
110;Pino Fuentes Víctor Alejandro;IND;A;;11:07;23;372
111;Pizarro Sierra Lorena;PC;A;;10:03;23;372
112;Placencia Cabello Alejandra;PC;A;;10:14;23;372
113;Pulgar Castillo Francisco;IND;I;MO;-;23;372
114;Ramírez Diez Guillermo;UDI;A;;10:32;23;372
115;Ramírez Pascal Matías;PC;I;PMP;-;23;372
116;Raphael Mora Marcia;RN;A;;10:03;23;372
117;Rathgeb Schifferli Jorge;RN;A;;10:03;23;372
118;Rey Martínez Hugo;RN;A;;12:20;23;372
119;Riquelme Aliaga Marcela;IND;A;;10:06;23;372
120;Rivas Sánchez Gaspar;PDG;A;;10:03;23;372
121;Rojas Valderrama Camila;COMUNES;A;;10:03;23;372
122;Romero Leiva Agustín;PREP;A;;10:03;23;372
123;Romero Sáez Leonidas;IND;A;;10:03;23;372
124;Romero Talguia Natalia;IND;A;;11:06;23;372
125;Rosas Barrientos Patricio;IND;A;;10:04;23;372
126;Sáez Quiroz Jaime;PRD;A;;10:03;23;372
127;Saffirio Espinoza Jorge;PDCH;A;;10:03;23;372
128;Sagardía Cabezas Clara;IND;A;;10:03;23;372
129;Sánchez Ossa Luis;PREP;A;;10:03;23;372
130;Santana Castillo Juan;PS;A;;10:03;23;372
131;Santibáñez Novoa Marisela;IND;A;;10:45;23;372
132;Sauerbaum Muñoz Frank;RN;A;;10:03;23;372
133;Schalper Sepúlveda Diego;RN;A;;10:03;23;372
134;Schneider Videla Emilia;PCS;A;;10:03;23;372
135;Schubert Rubio Stephan;IND;A;;10:03;23;372
136;Sepúlveda Soto Alexis;PRSD;A;;10:03;23;372
137;Serrano Salazar Daniela;PC;A;;10:34;23;372
138;Soto Ferrada Leonardo;PS;A;;10:03;23;372
139;Soto Mardones Raúl;PPD;A;;11:08;23;372
140;Sulantay Olivares Marco Antonio;UDI;A;;10:20;23;372
141;Tapia Ramos Cristián;IND;A;;10:03;23;372
142;Teao Drago Hotuiti;IND;A;;10:03;23;372
143;Tello Rojas Carolina;PC;A;;11:08;23;372
144;Trisotti Martínez Renzo;IND;A;;10:03;23;372
145;Ulloa Aguilera Héctor;IND;A;;10:32;23;372
146;Undurraga Gazitúa Francisco;EVOP;A;;10:03;23;372
147;Undurraga Vicuña Alberto;DC;A;;10:03;23;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:12;23;372
149;Veloso Ávila Consuelo;PRD;A;;12:12;23;372
150;Venegas Salazar Nelson;PS;A;;10:03;23;372
151;Videla Castillo Sebastián;IND;A;;10:03;23;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:37;23;372
153;Weisse Novoa Flor;UDI;A;;10:11;23;372
154;Winter Etcheberry Gonzalo;PCS;A;;10:03;23;372
155;Yeomans Araya Gael;PCS;A;;10:41;23;372
1;Acevedo Sáez María Candelaria;PC;A;;16:00;24;372
2;Aedo Jeldres Eric;DC;A;;16:30;24;372
3;Ahumada Palma Yovana;IND;A;;16:13;24;372
4;Alessandri Vergara Jorge;UDI;A;;16:04;24;372
5;Alinco Bustos René;IND;A;;16:00;24;372
6;Araya Guerrero Jaime;IND;A;;16:00;24;372
7;Araya Lerdo De Tejada Cristián;PREP;A;;16:03;24;372
8;Arce Castro Mónica;IND;A;;16:02;24;372
9;Arroyo Muñoz Roberto;PSC;I;LM;-;24;372
10;Astudillo Peiretti Danisa;PS;A;;16:13;24;372
11;Barchiesi Chávez Chiara;PREP;I;SPCA;-;24;372
12;Barrera Moreno Boris;PC;A;;16:00;24;372
13;Barría Angulo Héctor;DC;A;;16:32;24;372
14;Becker Alvear Miguel Ángel;RN;A;;16:00;24;372
15;Bello Campos María Francisca;PCS;A;;16:04;24;372
16;Beltrán Silva Juan Carlos;RN;A;;16:00;24;372
17;Benavente Vergara Gustavo;UDI;A;;16:03;24;372
18;Berger Fett Bernardo;IND;A;;16:00;24;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;16:31;24;372
20;Bianchi Chelech Carlos;IND;A;;16:00;24;372
21;Bobadilla Muñoz Sergio;UDI;A;;16:00;24;372
22;Bórquez Montecinos Fernando;UDI;A;;16:00;24;372
23;Bravo Castro Ana María;PS;A;;16:04;24;372
24;Bravo Salinas Marta;UDI;A;;16:00;24;372
25;Brito Hasbún Jorge;PRD;A;;16:04;24;372
26;Bugueño Sotelo Félix;IND;A;;16:11;24;372
27;Bulnes Núñez Mercedes;IND;A;;16:04;24;372
28;Calisto Águila Miguel Ángel;IND;A;;16:00;24;372
29;Camaño Cárdenas Felipe;IND;A;;16:33;24;372
30;Cariola Oliva Karol;PC;A;;16:00;24;372
31;Carter Fernández Álvaro;UDI;A;;16:23;24;372
32;Castillo Rojas Nathalie;PC;A;;16:00;24;372
33;Castro Bascuñán José Miguel;RN;I;PMP;-;24;372
34;Celis Montt Andrés;RN;A;;16:03;24;372
35;Cicardini Milla Daniella;PS;A;;16:07;24;372
36;Cid Versalovic Sofía;RN;A;;16:04;24;372
37;Cifuentes Lillo Ricardo;DC;A;;16:00;24;372
38;Coloma Álamos Juan Antonio;UDI;A;;16:00;24;372
39;Concha Smith Sara;PSC;A;;16:00;24;372
40;Cordero Velásquez María Luisa;IND;A;;16:08;24;372
41;Cornejo Lagos Eduardo;UDI;A;;16:03;24;372
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;16:00;24;372
43;De La Carrera Correa Gonzalo;IND;A;;18:27;24;372
44;De Rementería Venegas Tomás;IND;A;;16:00;24;372
45;Del Real Mihovilovic Catalina;IND;A;;16:01;24;372
46;Delgado Riquelme Viviana;IND;A;;16:00;24;372
47;Donoso Castro Felipe;UDI;A;;16:00;24;372
48;Durán Espinoza Jorge;RN;A;;18:15;24;372
49;Durán Salinas Eduardo;RN;A;;16:00;24;372
50;Flores Oporto Camila;RN;A;;16:01;24;372
51;Fries Monleón Lorena;PCS;I;PMP;-;24;372
52;Fuenzalida Cobo Juan;UDI;A;;16:00;24;372
53;Gazmuri Vieira Ana María;PAH;A;;16:00;24;372
54;Giordano Salazar Andrés;IND;A;;16:32;24;372
55;González Gatica Félix;PEV;A;;16:01;24;372
56;González Olea Marta;IND;A;;16:32;24;372
57;González Villarroel Mauro;RN;I;SPCA;-;24;372
58;Guzmán Zepeda Jorge;EVOP;A;;16:00;24;372
59;Hertz Cádiz Carmen;PC;A;;16:00;24;372
60;Hirsch Goldschmidt Tomás;PAH;A;;16:00;24;372
61;Ibáñez Cotroneo Diego;PCS;A;;16:05;24;372
62;Ilabaca Cerda Marcos;PS;A;;16:00;24;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;16:02;24;372
64;Jiles Moreno Pamela;PH;I;LM;-;24;372
65;Jouannet Valderrama Andrés;APCH;A;;16:14;24;372
66;Jürgensen Rundshagen Harry;IND;A;;16:03;24;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;16:00;24;372
68;Labbé Martínez Cristian;UDI;A;;16:05;24;372
69;Labra Besserer Paula;IND;I;SPCA;-;24;372
70;Lagomarsino Guzmán Tomás;IND;A;;16:10;24;372
71;Lavín León Joaquín;UDI;A;;19:07;24;372
72;Leal Bizama Henry;UDI;A;;16:00;24;372
73;Lee Flores Enrique;PRI;A;;16:00;24;372
74;Leiva Carvajal Raúl;PS;A;;16:03;24;372
75;Lilayu Vivanco Daniel;UDI;A;;16:02;24;372
76;Longton Herrera Andrés;RN;A;;16:09;24;372
77;Malla Valenzuela Luis;LIBERAL;A;;16:07;24;372
