ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
114;Ramírez Diez Guillermo;UDI;A;;15:07;118;371
115;Ramírez Pascal Matías;PC;A;;15:07;118;371
116;Raphael Mora Marcia;RN;A;;15:07;118;371
117;Rathgeb Schifferli Jorge;RN;A;;15:07;118;371
118;Rey Martínez Hugo;RN;A;;15:11;118;371
119;Riquelme Aliaga Marcela;IND;A;;15:07;118;371
120;Rivas Sánchez Gaspar;PDG;A;;15:51;118;371
121;Rojas Valderrama Camila;COMUNES;A;;15:07;118;371
122;Romero Leiva Agustín;PREP;A;;15:07;118;371
123;Romero Sáez Leonidas;IND;I;LM;-;118;371
124;Romero Talguia Natalia;IND;A;;15:07;118;371
125;Rosas Barrientos Patricio;IND;A;;15:07;118;371
126;Sáez Quiroz Jaime;PRD;A;;15:07;118;371
127;Saffirio Espinoza Jorge;PDCH;I;;-;118;371
128;Sagardía Cabezas Clara;IND;A;;15:07;118;371
129;Sánchez Ossa Luis;PREP;A;;15:13;118;371
130;Santana Castillo Juan;PS;I;;-;118;371
131;Santibáñez Novoa Marisela;PC;I;IG;-;118;371
132;Sauerbaum Muñoz Frank;RN;A;;15:07;118;371
133;Schalper Sepúlveda Diego;RN;A;;15:07;118;371
134;Schneider Videla Emilia;PCS;A;;15:07;118;371
135;Schubert Rubio Stephan;IND;I;PMP;-;118;371
136;Sepúlveda Soto Alexis;PRSD;A;;15:07;118;371
137;Serrano Salazar Daniela;PC;A;;15:07;118;371
138;Soto Ferrada Leonardo;PS;A;;15:09;118;371
139;Soto Mardones Raúl;PPD;I;;-;118;371
140;Sulantay Olivares Marco Antonio;UDI;A;;15:07;118;371
141;Tapia Ramos Cristián;IND;A;;15:13;118;371
142;Teao Drago Hotuiti;IND;A;;15:07;118;371
143;Tello Rojas Carolina;PC;A;;15:07;118;371
144;Trisotti Martínez Renzo;UDI;A;;15:10;118;371
145;Ulloa Aguilera Héctor;IND;A;;15:07;118;371
146;Undurraga Gazitúa Francisco;EVOP;A;;15:07;118;371
147;Undurraga Vicuña Alberto;DC;A;;15:20;118;371
148;Urruticoechea Ríos Cristóbal;PREP;A;;15:07;118;371
149;Veloso Ávila Consuelo;PRD;A;;15:12;118;371
150;Venegas Salazar Nelson;PS;A;;15:13;118;371
151;Videla Castillo Sebastián;IND;A;;15:07;118;371
152;Von Mühlenbrock Zamora Gastón;UDI;A;;15:07;118;371
153;Weisse Novoa Flor;UDI;A;;15:07;118;371
154;Winter Etcheberry Gonzalo;PCS;I;;-;118;371
155;Yeomans Araya Gael;PCS;A;;15:07;118;371
1;Acevedo Sáez María Candelaria;PC;A;;17:01;119;371
2;Aedo Jeldres Eric;DC;A;;17:05;119;371
3;Ahumada Palma Yovana;IND;A;;17:03;119;371
4;Alessandri Vergara Jorge;UDI;A;;17:02;119;371
5;Alinco Bustos René;IND;A;;17:00;119;371
6;Araya Guerrero Jaime;IND;A;;17:10;119;371
7;Araya Lerdo de Tejada Cristián;PREP;A;;17:00;119;371
8;Arce Castro Mónica;IND;A;;17:00;119;371
9;Arroyo Muñoz Roberto;PSC;A;;17:00;119;371
10;Astudillo Peiretti Danisa;PS;A;;17:35;119;371
11;Barchiesi Chávez Chiara;PREP;A;;17:17;119;371
12;Barrera Moreno Boris;PC;A;;17:02;119;371
13;Barría Angulo Héctor;DC;A;;17:00;119;371
14;Becker Alvear Miguel Ángel;RN;A;;17:00;119;371
15;Bello Campos María Francisca;PCS;A;;17:05;119;371
16;Beltrán Silva Juan Carlos;RN;A;;17:00;119;371
17;Benavente Vergara Gustavo;UDI;A;;17:09;119;371
18;Berger Fett Bernardo;IND;A;;17:00;119;371
19;Bernales Maldonado Alejandro;LIBERAL;A;;17:08;119;371
20;Bianchi Chelech Carlos;IND;A;;17:02;119;371
21;Bobadilla Muñoz Sergio;UDI;A;;17:02;119;371
22;Bórquez Montecinos Fernando;UDI;A;;17:00;119;371
23;Bravo Castro Ana María;PS;A;;17:00;119;371
24;Bravo Salinas Marta;UDI;A;;17:00;119;371
25;Brito Hasbún Jorge;PRD;A;;17:07;119;371
26;Bugueño Sotelo Félix;IND;A;;17:00;119;371
27;Bulnes Núñez Mercedes;IND;A;;17:00;119;371
28;Calisto Águila Miguel Ángel;IND;A;;17:06;119;371
29;Camaño Cárdenas Felipe;IND;A;;17:00;119;371
30;Cariola Oliva Karol;PC;A;;17:00;119;371
31;Carter Fernández Álvaro;UDI;A;;17:00;119;371
32;Castillo Rojas Nathalie;PC;A;;17:00;119;371
33;Castro Bascuñán José Miguel;RN;A;;17:00;119;371
34;Celis Montt Andrés;RN;I;IG;-;119;371
35;Cicardini Milla Daniella;PS;A;;17:00;119;371
36;Cid Versalovic Sofía;RN;A;;17:06;119;371
37;Cifuentes Lillo Ricardo;DC;A;;17:00;119;371
38;Coloma Álamos Juan Antonio;UDI;A;;17:06;119;371
39;Concha Smith Sara;PSC;A;;17:00;119;371
40;Cordero Velásquez María Luisa;IND;I;D;-;119;371
41;Cornejo Lagos Eduardo;UDI;A;;17:00;119;371
42;Cuello Peña y Lillo Luis Alberto;PC;A;;17:00;119;371
43;De la Carrera Correa Gonzalo;IND;A;;17:00;119;371
44;De Rementería Venegas Tomás;IND;A;;17:55;119;371
45;Del Real Mihovilovic Catalina;IND;A;;17:00;119;371
46;Delgado Riquelme Viviana;IND;A;;17:00;119;371
47;Donoso Castro Felipe;UDI;A;;17:00;119;371
48;Durán Espinoza Jorge;RN;A;;17:02;119;371
49;Durán Salinas Eduardo;RN;A;;17:19;119;371
50;Flores Oporto Camila;RN;A;;17:01;119;371
51;Fries Monleón Lorena;PCS;A;;17:04;119;371
52;Fuenzalida Cobo Juan;UDI;A;;17:00;119;371
53;Gazmuri Vieira Ana María;PAH;A;;17:01;119;371
54;Giordano Salazar Andrés;IND;A;;17:28;119;371
55;González Gatica Félix;PEV;A;;17:00;119;371
56;González Olea Marta;IND;A;;18:02;119;371
57;González Villarroel Mauro;RN;A;;17:14;119;371
58;Guzmán Zepeda Jorge;EVOP;A;;17:00;119;371
59;Hertz Cádiz Carmen;PC;I;IG;-;119;371
60;Hirsch Goldschmidt Tomás;PAH;A;;17:00;119;371
61;Ibáñez Cotroneo Diego;PCS;A;;17:06;119;371
62;Ilabaca Cerda Marcos;PS;A;;17:00;119;371
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:00;119;371
64;Jiles Moreno Pamela;PH;A;;17:00;119;371
65;Jouannet Valderrama Andrés;APCH;A;;17:25;119;371
66;Jürgensen Rundshagen Harry;IND;A;;17:00;119;371
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:00;119;371
68;Labbé Martínez Cristian;UDI;A;;17:00;119;371
69;Labra Besserer Paula;IND;A;;17:08;119;371
70;Lagomarsino Guzmán Tomás;IND;A;;17:36;119;371
71;Lavín León Joaquín;UDI;A;;17:00;119;371
72;Leal Bizama Henry;UDI;I;IG;-;119;371
73;Lee Flores Enrique;PRI;A;;17:00;119;371
74;Leiva Carvajal Raúl;PS;A;;17:02;119;371
75;Lilayu Vivanco Daniel;UDI;A;;17:02;119;371
76;Longton Herrera Andrés;RN;A;;17:06;119;371
77;Malla Valenzuela Luis;LIBERAL;A;;17:18;119;371
78;Manouchehri Lobos Daniel;PS;A;;17:01;119;371
79;Martínez Ramírez Cristóbal;UDI;A;;17:00;119;371
80;Marzán Pinto Carolina;PPD;A;;17:00;119;371
81;Matheson Villán Christian;IND;A;;17:00;119;371
82;Medina Vásquez Karen;PDG;A;;18:56;119;371
83;Mellado Pino Cosme;PRSD;A;;18:29;119;371
84;Mellado Suazo Miguel;RN;A;;17:01;119;371
85;Melo Contreras Daniel;PS;A;;17:00;119;371
86;Meza Pereira José Carlos;PREP;I;PPN;-;119;371
87;Mirosevic Verdugo Vlado;LIBERAL;A;;17:07;119;371
88;Mix Jiménez Claudia;COMUNES;A;;17:01;119;371
89;Molina Milman Helia;PPD;I;PECP;-;119;371
90;Morales Alvarado Javiera;CS;A;;17:00;119;371
91;Morales Maldonado Carla;RN;A;;17:00;119;371
92;Moreira Barros Cristhian;UDI;A;;17:19;119;371
93;Moreno Bascur Benjamín;PREP;A;;17:00;119;371
94;Mulet Martínez Jaime;FRVS;A;;17:09;119;371
95;Muñoz González Francesca;PSC;A;;17:00;119;371
96;Musante Müller Camila;IND;A;;17:42;119;371
97;Naranjo Ortiz Jaime;PS;A;;17:02;119;371
98;Naveillan Arriagada Gloria;PDG;A;;17:06;119;371
99;Nuyado Ancapichún Emilia;PS;A;;17:00;119;371
100;Ñanco Vásquez Ericka;PRD;A;;17:05;119;371
101;Ojeda Rebolledo Mauricio;IND;A;;17:00;119;371
102;Olivera De la Fuente Erika;PDCH;A;;17:00;119;371
103;Orsini Pascal Maite;PRD;A;;17:24;119;371
104;Ossandón Irarrázabal Ximena;RN;A;;17:00;119;371
105;Oyarzo Figueroa Rubén Darío;PDG;A;;17:11;119;371
106;Palma Pérez Hernán;IND;A;;17:00;119;371
107;Pérez Cartes Marlene;IND;A;;17:00;119;371
108;Pérez Olea Joanna;PDCH;A;;17:22;119;371
109;Pérez Salinas Catalina;PRD;A;;17:08;119;371
110;Pino Fuentes Víctor Alejandro;PDG;A;;17:03;119;371
111;Pizarro Sierra Lorena;PC;I;LM;-;119;371
112;Placencia Cabello Alejandra;PC;A;;17:04;119;371
113;Pulgar Castillo Francisco;IND;A;;17:00;119;371
114;Ramírez Diez Guillermo;UDI;A;;18:01;119;371
115;Ramírez Pascal Matías;PC;A;;17:01;119;371
116;Raphael Mora Marcia;RN;A;;17:03;119;371
117;Rathgeb Schifferli Jorge;RN;A;;17:00;119;371
118;Rey Martínez Hugo;RN;A;;17:00;119;371
119;Riquelme Aliaga Marcela;IND;A;;17:00;119;371
120;Rivas Sánchez Gaspar;PDG;A;;18:07;119;371
121;Rojas Valderrama Camila;COMUNES;A;;17:05;119;371
122;Romero Leiva Agustín;PREP;A;;17:05;119;371
123;Romero Sáez Leonidas;IND;I;LM;-;119;371
124;Romero Talguia Natalia;IND;A;;17:00;119;371
125;Rosas Barrientos Patricio;IND;A;;17:04;119;371
126;Sáez Quiroz Jaime;PRD;A;;17:04;119;371
127;Saffirio Espinoza Jorge;PDCH;A;;17:00;119;371
128;Sagardía Cabezas Clara;IND;A;;17:04;119;371
129;Sánchez Ossa Luis;PREP;A;;17:00;119;371
130;Santana Castillo Juan;PS;A;;17:00;119;371
131;Santibáñez Novoa Marisela;PC;A;;17:00;119;371
132;Sauerbaum Muñoz Frank;RN;A;;17:05;119;371
133;Schalper Sepúlveda Diego;RN;A;;17:06;119;371
134;Schneider Videla Emilia;PCS;A;;17:18;119;371
135;Schubert Rubio Stephan;IND;A;;17:00;119;371
136;Sepúlveda Soto Alexis;PRSD;A;;17:06;119;371
137;Serrano Salazar Daniela;PC;A;;17:00;119;371
138;Soto Ferrada Leonardo;PS;A;;17:02;119;371
139;Soto Mardones Raúl;PPD;A;;17:14;119;371
140;Sulantay Olivares Marco Antonio;UDI;A;;17:00;119;371
141;Tapia Ramos Cristián;IND;A;;17:05;119;371
142;Teao Drago Hotuiti;IND;A;;17:00;119;371
143;Tello Rojas Carolina;PC;A;;18:27;119;371
144;Trisotti Martínez Renzo;UDI;A;;17:02;119;371
145;Ulloa Aguilera Héctor;IND;A;;17:00;119;371
146;Undurraga Gazitúa Francisco;EVOP;A;;17:00;119;371
147;Undurraga Vicuña Alberto;DC;A;;17:00;119;371
148;Urruticoechea Ríos Cristóbal;PREP;A;;17:00;119;371
149;Veloso Ávila Consuelo;PRD;A;;17:24;119;371
150;Venegas Salazar Nelson;PS;A;;17:00;119;371
151;Videla Castillo Sebastián;IND;A;;17:00;119;371
152;Von Mühlenbrock Zamora Gastón;UDI;A;;17:00;119;371
153;Weisse Novoa Flor;UDI;A;;17:00;119;371
154;Winter Etcheberry Gonzalo;PCS;A;;17:00;119;371
155;Yeomans Araya Gael;PCS;A;;17:05;119;371
1;Acevedo Sáez María Candelaria;PC;A;;17:00;12;371
2;Aedo Jeldres Eric;DC;A;;17:00;12;371
3;Ahumada Palma Yovana;PDG;I;IG;-;12;371
4;Alessandri Vergara Jorge;UDI;A;;17:08;12;371
5;Alinco Bustos René;IND;A;;17:00;12;371
6;Araya Guerrero Jaime;IND;A;;17:03;12;371
7;Araya Lerdo De Tejada Cristián;PREP;A;;17:00;12;371
8;Arce Castro Mónica;IND;A;;17:01;12;371
9;Arroyo Muñoz Roberto;PDG;A;;17:00;12;371
10;Astudillo Peiretti Danisa;PS;A;;17:00;12;371
11;Barchiesi Chávez Chiara;PREP;A;;17:00;12;371
12;Barrera Moreno Boris;PC;A;;17:02;12;371
13;Barría Angulo Héctor;DC;A;;17:00;12;371
14;Becker Alvear Miguel Ángel;RN;A;;17:00;12;371
15;Bello Campos María Francisca;PCS;A;;17:00;12;371
16;Beltrán Silva Juan Carlos;RN;A;;17:00;12;371
17;Benavente Vergara Gustavo;UDI;A;;17:00;12;371
18;Berger Fett Bernardo;IND;A;;17:00;12;371
19;Bernales Maldonado Alejandro;LIBERAL;A;;17:29;12;371
20;Bianchi Chelech Carlos;IND;A;;17:07;12;371
21;Bobadilla Muñoz Sergio;UDI;A;;17:00;12;371
22;Bórquez Montecinos Fernando;UDI;A;;17:00;12;371
23;Bravo Castro Ana María;PS;A;;17:03;12;371
24;Bravo Salinas Marta;UDI;A;;17:00;12;371
25;Brito Hasbún Jorge;PRD;A;;17:01;12;371
26;Bugueño Sotelo Félix;FRVS;A;;17:00;12;371
27;Bulnes Núñez Mercedes;IND;A;;17:00;12;371
28;Calisto Águila Miguel Ángel;IND;A;;17:36;12;371
29;Camaño Cárdenas Felipe;IND;I;AOCPR;-;12;371
30;Cariola Oliva Karol;PC;A;;17:00;12;371
31;Carter Fernández Álvaro;UDI;A;;17:00;12;371
32;Castillo Rojas Nathalie;PC;A;;17:03;12;371
33;Castro Bascuñán José Miguel;RN;A;;17:00;12;371
34;Celis Montt Andrés;RN;I;IG;-;12;371
35;Cicardini Milla Daniella;PS;A;;17:00;12;371
36;Cid Versalovic Sofía;RN;A;;17:00;12;371
37;Cifuentes Lillo Ricardo;DC;A;;17:00;12;371
38;Coloma Álamos Juan Antonio;UDI;A;;17:00;12;371
39;Concha Smith Sara;PSC;A;;17:00;12;371
40;Cordero Velásquez María Luisa;IND;A;;17:00;12;371
41;Cornejo Lagos Eduardo;UDI;A;;17:00;12;371
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;17:00;12;371
43;De La Carrera Correa Gonzalo;IND;A;;17:00;12;371
44;De Rementería Venegas Tomás;IND;A;;17:00;12;371
45;Del Real Mihovilovic Catalina;RN;A;;17:00;12;371
46;Delgado Riquelme Viviana;PEV;A;;17:00;12;371
47;Donoso Castro Felipe;UDI;A;;17:00;12;371
48;Durán Espinoza Jorge;RN;A;;17:00;12;371
49;Durán Salinas Eduardo;RN;A;;17:09;12;371
50;Flores Oporto Camila;RN;I;PPN;-;12;371
51;Fries Monleón Lorena;PCS;A;;17:04;12;371
52;Fuenzalida Cobo Juan;UDI;A;;17:00;12;371
53;Gazmuri Vieira Ana María;PAH;A;;17:02;12;371
54;Giordano Salazar Andrés;IND;A;;17:09;12;371
55;González Gatica Félix;PEV;A;;17:00;12;371
56;González Olea Marta;IND;A;;17:10;12;371
57;González Villarroel Mauro;RN;A;;17:00;12;371
58;Guzmán Zepeda Jorge;EVOP;A;;17:00;12;371
59;Hertz Cádiz Carmen;PC;A;;17:00;12;371
60;Hirsch Goldschmidt Tomás;PAH;A;;17:00;12;371
61;Ibáñez Cotroneo Diego;PCS;A;;17:06;12;371
62;Ilabaca Cerda Marcos;PS;A;;17:00;12;371
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:00;12;371
64;Jiles Moreno Pamela;PH;A;;17:00;12;371
65;Jouannet Valderrama Andrés;IND;A;;17:00;12;371
66;Jürgensen Rundshagen Harry;IND;A;;17:00;12;371
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:00;12;371
68;Labbé Martínez Cristian;UDI;I;MO;-;12;371
69;Labra Besserer Paula;IND;A;;17:00;12;371
70;Lagomarsino Guzmán Tomás;IND;A;;17:17;12;371
71;Lavín León Joaquín;UDI;I;PMP;-;12;371
72;Leal Bizama Henry;UDI;A;;17:00;12;371
73;Lee Flores Enrique;PRI;A;;17:00;12;371
74;Leiva Carvajal Raúl;PS;A;;17:02;12;371
75;Lilayu Vivanco Daniel;UDI;A;;17:00;12;371
76;Longton Herrera Andrés;RN;A;;17:00;12;371
77;Malla Valenzuela Luis;LIBERAL;A;;17:15;12;371
78;Manouchehri Lobos Daniel;PS;A;;17:00;12;371
79;Martínez Ramírez Cristóbal;UDI;A;;17:03;12;371
80;Marzán Pinto Carolina;PPD;A;;17:01;12;371
81;Matheson Villán Christian;IND;A;;17:00;12;371
82;Medina Vásquez Karen;PDG;A;;17:09;12;371
83;Mellado Pino Cosme;PRSD;A;;18:29;12;371
84;Mellado Suazo Miguel;RN;A;;17:00;12;371
85;Melo Contreras Daniel;PS;I;MO;-;12;371
86;Meza Pereira José Carlos;PREP;A;;17:00;12;371
87;Mirosevic Verdugo Vlado;LIBERAL;A;;17:00;12;371
88;Mix Jiménez Claudia;COMUNES;A;;17:00;12;371
89;Molina Milman Helia;PPD;A;;17:00;12;371
90;Morales Alvarado Javiera;CS;A;;17:01;12;371
91;Morales Maldonado Carla;RN;A;;17:00;12;371
92;Moreira Barros Cristhian;UDI;A;;17:00;12;371
93;Moreno Bascur Benjamín;PREP;A;;17:03;12;371
94;Mulet Martínez Jaime;FRVS;A;;17:04;12;371
95;Muñoz González Francesca;RN;A;;17:03;12;371
96;Musante Müller Camila;IND;A;;17:19;12;371
97;Naranjo Ortiz Jaime;PS;A;;17:00;12;371
98;Naveillan Arriagada Gloria;PDG;I;;-;12;371
99;Nuyado Ancapichún Emilia;PS;A;;17:00;12;371
100;Ñanco Vásquez Ericka;PRD;A;;18:49;12;371
101;Ojeda Rebolledo Mauricio;IND;A;;17:00;12;371
102;Olivera De La Fuente Erika;IND;A;;17:01;12;371
103;Orsini Pascal Maite;PRD;A;;17:04;12;371
104;Ossandón Irarrázabal Ximena;RN;A;;17:00;12;371
105;Oyarzo Figueroa Rubén Darío;PDG;A;;17:00;12;371
106;Palma Pérez Hernán;IND;A;;17:00;12;371
107;Pérez Cartes Marlene;IND;A;;17:04;12;371
108;Pérez Olea Joanna;DC;A;;17:01;12;371
109;Pérez Salinas Catalina;PRD;A;;17:07;12;371
110;Pino Fuentes Víctor Alejandro;PDG;I;LM;-;12;371
111;Pizarro Sierra Lorena;PC;I;LM;-;12;371
112;Placencia Cabello Alejandra;PC;A;;17:03;12;371
113;Pulgar Castillo Francisco;IND;A;;17:00;12;371
114;Ramírez Diez Guillermo;UDI;A;;17:18;12;371
115;Ramírez Pascal Matías;PC;I;MO;-;12;371
116;Raphael Mora Marcia;RN;A;;17:03;12;371
117;Rathgeb Schifferli Jorge;RN;A;;17:00;12;371
118;Rey Martínez Hugo;RN;A;;17:00;12;371
119;Riquelme Aliaga Marcela;IND;A;;17:01;12;371
120;Rivas Sánchez Gaspar;PDG;A;;17:40;12;371
121;Rojas Valderrama Camila;COMUNES;A;;17:13;12;371
122;Romero Leiva Agustín;PREP;A;;17:00;12;371
123;Romero Sáez Leonidas;IND;A;;17:00;12;371
124;Romero Talguia Natalia;IND;A;;17:00;12;371
125;Rosas Barrientos Patricio;IND;A;;17:03;12;371
126;Sáez Quiroz Jaime;PRD;A;;17:00;12;371
127;Saffirio Espinoza Jorge;DC;A;;17:00;12;371
128;Sagardia Cabezas Clara;IND;A;;17:03;12;371
129;Sánchez Ossa Luis;PREP;A;;17:00;12;371
130;Santana Castillo Juan;PS;A;;17:32;12;371
131;Santibáñez Novoa Marisela;PC;A;;17:01;12;371
132;Sauerbaum Muñoz Frank;RN;A;;17:00;12;371
133;Schalper Sepúlveda Diego;RN;I;SPCA;-;12;371
134;Schneider Videla Emilia;PCS;I;PMP;-;12;371
135;Schubert Rubio Stephan;IND;A;;17:00;12;371
136;Sepúlveda Soto Alexis;PRSD;A;;17:00;12;371
137;Serrano Salazar Daniela;PC;A;;17:02;12;371
138;Soto Ferrada Leonardo;PS;A;;17:01;12;371
139;Soto Mardones Raúl;PPD;A;;17:00;12;371
140;Sulantay Olivares Marco Antonio;UDI;A;;17:00;12;371
141;Tapia Ramos Cristián;IND;A;;17:00;12;371
142;Teao Drago Hotuiti;IND;A;;17:17;12;371
143;Tello Rojas Carolina;PC;A;;17:08;12;371
144;Trisotti Martínez Renzo;UDI;A;;17:00;12;371
145;Ulloa Aguilera Héctor;IND;A;;17:53;12;371
146;Undurraga Gazitúa Francisco;EVOP;A;;17:03;12;371
147;Undurraga Vicuña Alberto;DC;A;;17:02;12;371
148;Urruticoechea Ríos Cristóbal;PREP;A;;17:02;12;371
149;Veloso Ávila Consuelo;PRD;I;LM;-;12;371
150;Venegas Salazar Nelson;PS;A;;17:00;12;371
151;Videla Castillo Sebastián;IND;A;;17:05;12;371
152;Von Mühlenbrock Zamora Gastón;UDI;A;;17:22;12;371
153;Weisse Novoa Flor;UDI;A;;17:00;12;371
154;Winter Etcheberry Gonzalo;PCS;I;;-;12;371
155;Yeomans Araya Gael;PCS;A;;18:49;12;371
1;Acevedo Sáez María Candelaria;PC;A;;10:06;120;371
2;Aedo Jeldres Eric;DC;A;;10:06;120;371
3;Ahumada Palma Yovana;IND;A;;10:17;120;371
4;Alessandri Vergara Jorge;UDI;A;;11:12;120;371
5;Alinco Bustos René;IND;A;;10:24;120;371
6;Araya Guerrero Jaime;IND;A;;10:06;120;371
7;Araya Lerdo de Tejada Cristián;PREP;A;;11:18;120;371
8;Arce Castro Mónica;IND;A;;11:20;120;371
9;Arroyo Muñoz Roberto;PSC;A;;10:26;120;371
10;Astudillo Peiretti Danisa;PS;A;;10:41;120;371
11;Barchiesi Chávez Chiara;PREP;A;;10:06;120;371
12;Barrera Moreno Boris;PC;A;;11:18;120;371
13;Barría Angulo Héctor;DC;A;;10:06;120;371
14;Becker Alvear Miguel Ángel;RN;A;;10:06;120;371
15;Bello Campos María Francisca;PCS;A;;10:06;120;371
16;Beltrán Silva Juan Carlos;RN;A;;10:06;120;371
17;Benavente Vergara Gustavo;UDI;A;;10:06;120;371
18;Berger Fett Bernardo;IND;A;;10:06;120;371
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:06;120;371
20;Bianchi Chelech Carlos;IND;A;;10:31;120;371
21;Bobadilla Muñoz Sergio;UDI;A;;10:06;120;371
22;Bórquez Montecinos Fernando;UDI;A;;10:06;120;371
23;Bravo Castro Ana María;PS;A;;10:06;120;371
24;Bravo Salinas Marta;UDI;A;;10:08;120;371
25;Brito Hasbún Jorge;PRD;A;;10:06;120;371
26;Bugueño Sotelo Félix;IND;A;;10:06;120;371
27;Bulnes Núñez Mercedes;IND;A;;10:06;120;371
28;Calisto Águila Miguel Ángel;IND;A;;10:06;120;371
29;Camaño Cárdenas Felipe;IND;A;;10:07;120;371
30;Cariola Oliva Karol;PC;A;;10:23;120;371
31;Carter Fernández Álvaro;UDI;A;;12:44;120;371
32;Castillo Rojas Nathalie;PC;A;;10:24;120;371
33;Castro Bascuñán José Miguel;RN;A;;10:06;120;371
34;Celis Montt Andrés;RN;I;IG;-;120;371
35;Cicardini Milla Daniella;PS;A;;10:06;120;371
36;Cid Versalovic Sofía;RN;A;;10:19;120;371
37;Cifuentes Lillo Ricardo;DC;A;;10:06;120;371
38;Coloma Álamos Juan Antonio;UDI;A;;11:37;120;371
39;Concha Smith Sara;PSC;A;;10:10;120;371
40;Cordero Velásquez María Luisa;IND;I;D;-;120;371
41;Cornejo Lagos Eduardo;UDI;A;;10:51;120;371
42;Cuello Peña y Lillo Luis Alberto;PC;A;;10:06;120;371
43;De la Carrera Correa Gonzalo;IND;A;;10:39;120;371
44;De Rementería Venegas Tomás;IND;A;;10:29;120;371
45;Del Real Mihovilovic Catalina;IND;A;;11:58;120;371
46;Delgado Riquelme Viviana;IND;A;;10:06;120;371
47;Donoso Castro Felipe;UDI;A;;10:06;120;371
48;Durán Espinoza Jorge;RN;A;;11:44;120;371
49;Durán Salinas Eduardo;RN;A;;10:06;120;371
50;Flores Oporto Camila;RN;A;;11:25;120;371
51;Fries Monleón Lorena;PCS;A;;10:06;120;371
52;Fuenzalida Cobo Juan;UDI;A;;10:06;120;371
53;Gazmuri Vieira Ana María;PAH;A;;10:10;120;371
54;Giordano Salazar Andrés;IND;A;;10:06;120;371
55;González Gatica Félix;PEV;A;;10:06;120;371
56;González Olea Marta;IND;A;;10:06;120;371
57;González Villarroel Mauro;RN;A;;10:07;120;371
58;Guzmán Zepeda Jorge;EVOP;A;;10:06;120;371
59;Hertz Cádiz Carmen;PC;I;IG;-;120;371
60;Hirsch Goldschmidt Tomás;PAH;A;;11:09;120;371
61;Ibáñez Cotroneo Diego;PCS;A;;10:27;120;371
62;Ilabaca Cerda Marcos;PS;A;;11:24;120;371
63;Irarrázaval Rossel Juan Manuel;PREP;A;;11:06;120;371
64;Jiles Moreno Pamela;PH;A;;10:15;120;371
65;Jouannet Valderrama Andrés;APCH;A;;10:27;120;371
66;Jürgensen Rundshagen Harry;IND;A;;10:06;120;371
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:06;120;371
68;Labbé Martínez Cristian;UDI;A;;10:57;120;371
69;Labra Besserer Paula;IND;A;;10:06;120;371
70;Lagomarsino Guzmán Tomás;IND;A;;10:10;120;371
71;Lavín León Joaquín;UDI;A;;10:24;120;371
72;Leal Bizama Henry;UDI;A;;12:56;120;371
73;Lee Flores Enrique;PRI;A;;11:40;120;371
74;Leiva Carvajal Raúl;PS;A;;10:24;120;371
75;Lilayu Vivanco Daniel;UDI;A;;10:06;120;371
76;Longton Herrera Andrés;RN;A;;10:06;120;371
77;Malla Valenzuela Luis;LIBERAL;A;;10:50;120;371
78;Manouchehri Lobos Daniel;PS;A;;10:06;120;371
79;Martínez Ramírez Cristóbal;UDI;A;;10:06;120;371
80;Marzán Pinto Carolina;PPD;A;;10:15;120;371
81;Matheson Villán Christian;IND;A;;10:06;120;371
82;Medina Vásquez Karen;PDG;I;LM;-;120;371
83;Mellado Pino Cosme;PRSD;A;;11:48;120;371
84;Mellado Suazo Miguel;RN;A;;10:06;120;371
85;Melo Contreras Daniel;PS;A;;11:29;120;371
86;Meza Pereira José Carlos;PREP;A;;10:06;120;371
87;Mirosevic Verdugo Vlado;LIBERAL;A;;10:25;120;371
88;Mix Jiménez Claudia;COMUNES;I;;-;120;371
89;Molina Milman Helia;PPD;I;PECP;-;120;371
90;Morales Alvarado Javiera;CS;A;;10:07;120;371
91;Morales Maldonado Carla;RN;A;;10:06;120;371
92;Moreira Barros Cristhian;UDI;A;;10:06;120;371
93;Moreno Bascur Benjamín;PREP;A;;10:06;120;371
94;Mulet Martínez Jaime;FRVS;A;;13:20;120;371
95;Muñoz González Francesca;PSC;A;;10:23;120;371
96;Musante Müller Camila;IND;A;;10:26;120;371
97;Naranjo Ortiz Jaime;PS;A;;10:06;120;371
98;Naveillan Arriagada Gloria;PDG;A;;12:33;120;371
99;Nuyado Ancapichún Emilia;PS;A;;10:06;120;371
100;Ñanco Vásquez Ericka;PRD;A;;10:06;120;371
101;Ojeda Rebolledo Mauricio;IND;A;;12:29;120;371
102;Olivera De la Fuente Erika;PDCH;A;;10:06;120;371
103;Orsini Pascal Maite;PRD;A;;12:46;120;371
104;Ossandón Irarrázabal Ximena;RN;A;;10:06;120;371
105;Oyarzo Figueroa Rubén Darío;PDG;A;;11:31;120;371
106;Palma Pérez Hernán;IND;A;;10:06;120;371
